"","QQQ.Adjusted","FEZ.Adjusted","AIA.Adjusted","VNQ.Adjusted","IQQP.DE.Adjusted","UUP.Adjusted","FXE.Adjusted","FXY.Adjusted","FXNAX.Adjusted","SEGA.MI.Adjusted"
"253",60.33049,25.534428,38.215542,44.57793,26.65,21.260494,128.839996,119.480003,9.488646,108.669998
"254",60.074192,25.875719,38.240456,44.918812,26.73,21.10545,129.990005,119.879997,9.522888,108.940002
"255",59.405998,25.937769,38.705379,44.779659,26.610001,21.1539,129.809998,119.019997,9.522888,108.970001
"256",59.790447,25.891237,38.921242,45.197056,26.620001,21.270184,128.770004,119.089996,9.530856,108.980003
"257",59.43346,25.712837,39.103897,45.364025,26.799999,21.308945,128.360001,118.980003,9.514922,108.980003
"258",59.607376,25.681812,39.369564,45.343166,26.799999,21.279875,128.5,119.080002,9.514922,108.580002
"259",60.385414,26.054123,39.577122,45.454456,26.84,21.202351,129.080002,118.830002,9.506964,108.690002
"260",60.257271,26.193739,39.602036,45.329243,26.82,21.163589,129.699997,117.919998,9.483075,108.849998
"261",60.000957,26.488489,39.731106,45.210976,26.940001,21.076376,130.660004,116.970001,9.467155,109.029999
"262",60.916313,26.783226,39.949127,45.677071,27.059999,21.008545,131.259995,116.510002,9.451229,109.160004
"263",60.65089,26.767715,39.798187,45.614464,27.200001,20.998856,131.440002,116.199997,9.459195,109.339996
"264",60.65089,26.984901,39.9072,46.212742,27.26,20.979475,131.460007,116.169998,9.459195,109.480003
"265",60.012985,26.798548,39.227962,46.136204,27.15,21.086067,130.869995,116.43,9.475927,109.480003
"266",59.276646,26.946697,39.529839,46.148193,27.379999,21.086067,131.410004,113.940002,9.483895,108.089996
"267",61.853882,27.305363,41.475307,46.908627,27.49,21.144211,130.869995,112.379997,9.477495,108.110001
"268",61.531742,26.884314,40.754139,46.901588,27.26,21.308945,129.580002,112.370003,9.453539,107.949997
"269",61.329247,27.118231,40.77092,47.119862,27.5,21.308945,129.809998,111.25,9.46153,107.949997
"270",61.34763,27.009083,40.393562,47.225479,27.219999,21.241112,130.149994,111.75,9.46153,107.639999
"271",61.227985,26.931105,40.058144,47.133957,27.139999,21.270184,129.850006,112.650002,9.469508,107.800003
"272",61.826271,27.523682,40.846386,47.317017,26.84,21.124828,131.5,111.080002,9.46153,107.970001
"273",61.909119,27.749794,40.46904,47.288868,26.700001,21.066687,132.360001,109.919998,9.469508,107.970001
"274",61.63298,27.81217,40.401951,47.422634,26.73,21.037617,132.820007,109.580002,9.469508,107.900002
"275",61.329247,27.601654,40.19231,47.647953,26.780001,21.095758,132.130005,110.370003,9.469508,108
"276",61.73423,27.703012,40.351635,47.943691,26.809999,21.173281,132.190002,108.879997,9.46153,107.769997
"277",61.835464,27.773184,40.401951,48.190136,26.73,21.1539,132.149994,110.489998,9.469508,107.889999
"278",61.669807,28.342369,39.622086,48.549229,26.83,21.10545,133.539993,107.82,9.429587,107.900002
"279",61.807877,28.318985,39.286655,48.675991,26.75,21.115139,133.5,107.970001,9.413621,107.459999
"280",61.817074,28.342369,39.882042,48.816811,26.74,21.056995,133.860001,108.050003,9.405635,107.629997
"281",61.688206,28.326775,39.764637,48.352081,26.85,20.969784,134.589996,107.599998,9.405635,107.440002
"282",61.550137,28.022694,39.781414,48.063393,26.65,20.950405,134.720001,107.18,9.431232,107.5
"283",62.277294,28.381365,39.974277,48.345043,26.68,20.931025,135.490005,105.559998,9.415236,107.5
"284",61.191185,27.118231,39.227962,48.23238,26.35,21.037617,134.059998,106.239998,9.439233,107.309998
"285",62.093208,27.484701,39.345356,48.11972,26.559999,21.027927,134.679993,104.779999,9.423233,107.290001
"286",61.890705,27.165018,39.219585,48.288712,26.389999,21.095758,134.130005,104.849998,9.439233,107.139999
"287",61.945919,26.728376,38.951237,48.084522,26.27,21.21204,132.919998,104.709999,9.439233,107.279999
"288",62.581024,26.946697,39.555,48.528126,26.41,21.221729,132.589996,105.690002,9.431232,107.279999
"289",62.599445,26.876526,39.596928,48.598526,26.32,21.241112,132.940002,104.419998,9.431232,107.160004
"290",62.56263,27.359943,39.974277,48.936504,26.969999,21.202351,133.360001,104.849998,9.407233,107.290001
"291",62.811138,27.313154,39.974277,49.140709,27.190001,21.289564,132.809998,104.769997,9.415236,107.610001
"292",61.181973,26.073421,39.546619,48.457703,26.74,21.53182,130.779999,105.269997,9.431232,107.580002
"293",61.798679,26.728376,39.714329,48.943546,26.82,21.54151,130.800003,104.919998,9.431232,107.580002
"294",61.034687,25.683571,39.068634,48.014114,26.870001,21.628725,129.550003,107.349998,9.47123,107.769997
"295",61.890705,26.393106,39.747871,48.697102,26.82,21.560892,130.330002,106.339996,9.455226,107.580002
"296",61.761856,26.260553,39.773022,48.6478,27.129999,21.677176,129.490005,105.760002,9.480073,107.800003
"297",62.019554,26.096815,39.739479,48.809753,27.01,21.745008,129.169998,104.760002,9.488087,107.800003
"298",62.2957,26.299536,39.395676,49.175907,27.02,21.735319,129.130005,104.860001,9.480073,107.949997
"299",63.216129,26.673792,39.714329,49.563179,27.459999,21.706247,129.350006,105.080002,9.472058,107.919998
"300",63.059662,26.782961,39.714329,49.415321,27.360001,21.793459,128.860001,104.160004,9.456032,108.07
"301",63.225365,27.040257,39.705936,49.182945,27.459999,21.696554,129.970001,103.290001,9.440003,108.029999
"302",63.298981,27.118231,39.764637,49.267437,27.549999,21.86129,128.919998,102.050003,9.415962,108.029999
"303",63.483089,27.141626,39.555,49.309692,27.34,21.81284,129.279999,101.800003,9.415962,108
"304",63.252968,27.016872,39.085407,49.126625,27.110001,21.803148,129.240005,102.110001,9.431993,108.220001
"305",63.20562,27.219534,38.59066,49.598377,27.370001,21.706247,129.539993,102.75,9.440003,108.150002
"306",63.067219,26.641396,38.129444,49.323772,27.51,21.841911,128.25,102.860001,9.456032,108.32
"307",63.390114,26.844521,38.313927,49.239273,27.309999,21.86129,128.330002,101.989998,9.44802,108.480003
"308",63.279408,26.789833,38.196529,49.349686,27.200001,21.725628,128.770004,103.720001,9.456032,108.690002
"309",63.048775,26.055437,38.305538,49.356789,27.15,21.880672,127.459999,104.059998,9.456032,108.639999
"310",63.473137,25.610109,38.96801,49.87476,26.85,21.958193,126.660004,103.769997,9.472058,108.480003
"311",63.69458,26.110125,38.758373,50.350151,27.559999,21.870983,127.050003,104.82,9.489719,108.550003
"312",63.113346,25.922625,38.372623,50.172771,27.540001,21.822531,127.379997,105.419998,9.505776,108.769997
"313",63.131805,26.063242,38.188145,50.988777,27.24,21.793459,128.279999,101.800003,9.529862,109.089996
"314",62.605946,25.844496,37.777256,51.265484,26.92,21.754698,128.979996,100.169998,9.553947,109.089996
"315",62.938084,25.953865,37.609535,51.677032,27.030001,21.81284,128.929993,98.610001,9.537895,109.970001
"316",63.362453,26.071058,37.944954,51.684124,27.040001,21.715937,129.710007,98.910004,9.537895,109.699997
"317",64.571014,26.821077,38.230072,52.30854,27.530001,21.677176,129.850006,98.089996,9.521834,109.629997
"318",63.251736,26.024183,37.173485,51.350651,27.52,21.715937,129.179993,101.199997,9.553947,109.760002
"319",64.091286,26.532011,37.844337,52.202118,27.48,21.54151,130.649994,100.349998,9.545922,109.730003
"320",62.836594,25.617922,37.198643,51.648659,27.129999,21.774078,129.160004,99.779999,9.553947,109.980003
"321",61.969364,25.594486,37.223801,51.570606,27.18,21.764387,129.389999,99.739998,9.553947,110.019997
"322",62.818138,25.805435,37.928192,52.365295,27.35,21.803148,129.470001,98.440002,9.545922,110.019997
"323",63.463947,26.024183,38.121056,52.294327,27.51,21.793459,129.460007,98.650002,9.553947,110.459999
"324",64.072838,26.641396,38.104282,52.585262,27.870001,21.870983,128.839996,98.459999,9.545922,110.790001
"325",64.045143,27.032019,38.322315,52.69878,28.190001,21.86129,129.020004,98.339996,9.553947,110.709999
"326",64.18354,27.008591,38.708046,52.351116,28.129999,21.715937,129.179993,99.830002,9.561979,110.610001
"327",64.773987,27.602352,39.127335,52.798134,28.43,21.619032,129.809998,100.07,9.561979,111.050003
"328",65.244507,27.571098,39.412449,53.415459,28.559999,21.51244,130.529999,100.459999,9.579678,111.050003
"329",65.761147,27.555475,39.32859,53.337402,28.66,21.638414,129.479996,99.940002,9.587715,111.610001
"330",66.536102,28.039871,39.689175,53.550259,28.959999,21.628725,129.990005,98.910004,9.547501,111.610001
"331",67.080429,28.48518,40.116837,54.153389,29.24,21.580275,130.380005,98.959999,9.539454,111.360001
"332",66.988159,28.102369,39.932354,53.798626,29.209999,21.783768,129.160004,97.330002,9.531416,111.190002
"333",67.394112,28.219555,39.622086,53.99728,29.25,21.900053,128.669998,96.419998,9.507283,111.190002
"334",67.477119,28.07893,39.160877,54.252731,29.469999,21.938812,128.529999,96.150002,9.491193,110.610001
"335",67.827698,28.196121,39.40406,54.451405,29.75,22.026026,128.190002,95.730003,9.47511,110.480003
"336",67.966095,28.219555,39.40406,54.990658,29.98,22.084169,127.610001,95.699997,9.483152,110.410004
"337",68.54734,28.368004,39.496307,55.011967,30.26,22.21014,127.129997,94.82,9.47511,110.769997
"338",68.445847,28.422693,39.705936,55.139675,30.389999,22.074478,127.739998,95.760002,9.47511,110.860001
"339",68.51963,28.43832,39.588547,55.451878,30.43,22.084169,127.889999,95.550003,9.491193,110.669998
"340",67.919975,28.188305,39.110565,54.103733,30.17,22.18107,127.379997,95.120003,9.45098,110.830002
"341",67.763123,28.180492,38.791912,53.089054,29.41,22.035717,128.229996,96.169998,9.45098,110.400002
"342",67.726234,28.125805,38.422951,52.954235,29.34,22.006643,128.160004,96.849998,9.45098,110.169998
"343",68.169083,28.422693,38.758373,52.500103,29.469999,22.161692,127.459999,95.75,9.386632,110.25
"344",67.846161,28.3055,38.473263,51.38612,28.370001,21.996954,128.210007,96.779999,9.402719,109.839996
"345",68.205956,28.578943,38.63258,50.90361,28.24,21.851599,129.210007,97.150002,9.402719,109.919998
"346",67.578621,27.96174,38.070747,50.222439,28.219999,21.909742,128.779999,97.459999,9.404328,109.82
"347",67.698532,28.235182,38.640972,50.506283,27.92,21.754698,129.520004,98.410004,9.404328,109.730003
"348",67.347961,28.032047,38.297157,49.803799,28.01,21.764387,129.619995,97.870003,9.388213,109.730003
"349",66.794434,27.805483,37.827572,50.186958,27.120001,21.444609,131.240005,100.879997,9.404328,109.230003
"350",67.707794,28.102369,37.441826,50.194061,27.280001,21.47368,130.960007,100.5,9.372103,109.330002
"351",67.735466,28.094559,37.072857,49.761234,27.15,21.48337,131.330002,99.150002,9.35598,109.019997
"352",67.061943,27.742983,36.561337,49.023281,26.620001,21.299253,131.919998,102.110001,9.364036,108.760002
"353",66.287003,27.641422,36.427158,48.356304,26.52,21.289564,132.070007,101.970001,9.33986,108.790001
"354",66.683739,27.696114,35.9408,49.796722,26.65,21.202351,132.220001,103.75,9.388213,109.330002
"355",67.329529,28.133617,36.452328,49.938614,26.629999,21.163589,132.529999,103.610001,9.372103,109.330002
"356",67.883057,28.289869,36.703884,50.194061,26.58,21.182972,132.729996,102.709999,9.372103,109.110001
"357",67.126549,27.602352,35.873707,48.654316,26.57,21.376776,131.570007,101.400002,9.307631,109.300003
"358",65.530495,26.563255,34.3643,46.632092,25.9,21.50275,130.929993,100.510002,9.259278,108.160004
"359",65.182526,26.393656,34.758419,47.263588,25.540001,21.648104,130.039993,100.160004,9.202866,107.870003
"360",64.534683,25.953619,34.179813,47.049404,24.780001,21.667484,130.020004,100.25,9.170632,107
"361",65.006668,26.201641,34.945133,47.837387,25.25,21.706247,129.75,100.089996,9.170632,107
"362",65.589745,26.57766,35.208458,48.560883,25.780001,21.822531,128.860001,100.050003,9.194809,106.470001
"363",65.867371,26.729673,35.887993,49.535107,25.879999,21.81284,129.160004,99.529999,9.235102,106.879997
"364",65.959938,26.505655,36.091866,49.227074,25.940001,21.86129,128.929993,98.629997,9.252054,106.959999
"365",66.367165,26.761673,36.057888,49.119637,25.719999,21.81284,129.419998,98.239998,9.268199,107.239998
"366",66.394943,26.31365,35.650162,49.871803,26.110001,21.958193,128.520004,97.25,9.268199,107.389999
"367",66.663315,26.241644,35.454792,49.542271,25.959999,21.870983,128.880005,97.800003,9.252054,107.25
"368",67.172325,26.337639,35.386841,49.305882,26.32,22.190762,127.099998,96.699997,9.147106,107.370003
"369",67.237114,26.761673,35.463291,49.356037,26.469999,22.132618,127.470001,96.830002,9.195539,107.559998
"370",67.64431,26.737671,35.896488,50.058041,26.83,22.219833,126.639999,96.849998,9.203614,107.639999
"371",69.384254,27.633724,37.646305,51.290154,27.08,21.725628,129.779999,98.959999,9.227839,107.440002
"372",69.68969,27.433718,37.026222,50.974964,27.059999,21.774078,129.429993,98.489998,9.227839,107.650002
"373",69.847015,27.553722,37.255562,51.189857,27.23,21.793459,129.440002,98.120003,9.252054,107.629997
"374",69.75444,27.561716,37.119656,51.225681,26.959999,21.638414,130.410004,98.830002,9.260125,107.790001
"375",69.930283,27.601732,37.315025,51.411934,26.9,21.686865,129.949997,98.209999,9.276276,107.769997
"376",69.75444,27.953751,36.949768,51.848892,27.08,21.725628,129.820007,97.309998,9.252054,107.959999
"377",69.032578,28.04175,36.822361,51.81308,27.200001,21.667484,130.169998,97.480003,9.284348,107.970001
"378",69.236176,28.185759,37.07719,51.970676,27.299999,21.570581,130.589996,98.309998,9.292425,108.080002
"379",68.727158,28.289762,37.595329,51.913361,27.129999,21.50275,130.970001,98.349998,9.284348,107.949997
"380",68.949272,28.513777,37.552864,50.903328,27.049999,21.580275,130.669998,97.519997,9.252054,107.739998
"381",69.75444,28.7778,37.782196,51.025101,27,21.415539,131.520004,99.639999,9.260125,107.629997
"382",69.624893,28.633789,37.408466,50.645447,27.030001,21.415539,131.339996,99.959999,9.252054,107.559998
"383",70.124657,28.857805,37.382977,49.671219,26.99,21.405848,131.740005,99.93,9.270677,107.720001
"384",70.837296,29.265833,37.833179,49.477806,27.450001,21.589964,130.740005,98.330002,9.230228,107.870003
"385",71.235252,29.377832,37.918106,49.234249,27.370001,21.47368,131.550003,98.949997,9.270677,108.07
"386",71.281532,29.257824,37.63781,49.198433,27.629999,21.444609,131.309998,99.57,9.254498,107.860001
"387",70.855789,29.129826,37.170624,49.026527,27.68,21.386467,131.740005,100.110001,9.254498,107.949997
"388",70.957588,29.553846,37.561356,48.99786,27.09,21.308945,131.710007,101.059998,9.262587,108.18
"389",71.087151,29.705854,38.062515,48.138237,27.24,21.405848,131.289993,99.769997,9.222139,107.809998
"390",69.85627,29.833857,37.909618,46.096657,27.030001,21.299253,132,100.309998,9.165517,107.610001
"391",69.735939,29.449842,37.586838,45.487778,26.99,21.289564,132.039993,100.349998,9.141244,107.32
"392",70.041382,29.393833,37.289539,46.519302,26.77,21.192661,132.889999,100.589996,9.165517,107.360001
"393",70.48558,29.545845,37.145142,46.691227,26.52,21.347706,132.210007,99.129997,9.133156,107.139999
"394",70.957588,29.737858,37.391476,47.178345,26.549999,21.308945,132.520004,99.169998,9.165517,107.07
"395",70.994621,29.529848,37.272549,47.04224,26.59,21.308945,132.360001,99.360001,9.181696,107.139999
"396",69.541595,28.729794,36.779896,46.813019,26.09,21.241112,132.550003,100.769997,9.214046,107.129997
"397",69.809982,28.665792,37.017731,46.52647,25.879999,21.328325,132.050003,100.099998,9.181696,107.110001
"398",69.847015,28.217764,37.595329,46.204117,25.77,21.50275,130.839996,99.629997,9.208409,107.160004
"399",70.24498,28.489782,38.113483,45.802963,25.639999,21.570581,130.419998,98.279999,9.175986,107.010002
"400",72.031189,29.241835,39.837803,47.386086,25.559999,21.405848,131.259995,98.25,9.159774,106.730003
"401",72.382858,29.697855,40.00769,47.350262,25.940001,21.405848,131.339996,97.529999,9.135456,106.419998
"402",72.244019,29.985878,39.905758,47.729935,26.030001,21.328325,131.800003,97.959999,9.159774,106.629997
"403",72.244019,29.993876,39.659428,47.558006,26.129999,21.308945,131.679993,98.540001,9.167882,106.839996
"404",72.049675,30.241894,40.109615,48.030804,26.35,21.260494,131.990005,98.669998,9.184094,107.160004
"405",73.576759,31.161943,40.98452,49.585251,26.969999,21.008545,133.869995,98.410004,9.24894,107.540001
"406",73.324234,30.947819,40.398422,48.775787,27.030001,21.018236,133.830002,98.449997,9.24894,107.480003
"407",73.175743,30.851595,40.355949,48.441807,26.809999,21.027927,133.550003,99.010002,9.265154,107.639999
"408",73.175743,30.923767,40.228535,48.07312,26.83,21.066687,133.309998,99,9.289474,107.889999
"409",72.925102,31.044058,39.973717,48.23217,26.83,20.998856,133.869995,99.360001,9.297576,108.010002
"410",73.491348,31.028023,40.033165,48.528561,26.860001,21.047306,133.429993,98.860001,9.289474,107.830002
"411",73.964775,31.180403,40.050163,48.506878,27.129999,20.940714,133.929993,99.949997,9.307326,108.07
"412",73.092171,31.100197,40.211552,47.856251,26.559999,20.882572,134.339996,100.959999,9.307326,108.339996
"413",71.681221,30.859604,40.067146,47.335766,26.43,20.892262,134.309998,100.889999,9.307326,108.089996
"414",72.971527,31.717714,40.729694,48.550251,26.879999,21.027927,133.779999,99.529999,9.291081,108.019997
"415",73.779099,31.781866,40.806141,48.882786,27.16,21.027927,133.740005,99.43,9.282963,108.040001
"416",74.61454,32.094631,40.993019,49.800877,27.280001,21.018236,133.820007,98.919998,9.307326,108.019997
"417",75.04155,32.471561,41.094944,50.552689,27.459999,20.785669,135.350006,99.870003,9.339809,108.279999
"418",76.257584,32.656017,41.298809,50.502094,27.73,20.785669,135.369995,99.900002,9.347933,108.449997
"419",76.536072,32.984818,41.281811,50.661129,27.74,20.688766,136.339996,99.610001,9.37229,108.82
"420",76.071922,32.728184,40.534328,50.755104,27.74,20.698458,136.309998,100.370003,9.38042,109.019997
"421",76.953812,32.968773,40.398422,51.362354,27.91,20.679075,136.580002,100.349998,9.37229,108.910004
"422",76.972366,32.760265,40.619263,50.993668,27.940001,20.717836,136.380005,100.010002,9.37229,108.980003
"423",77.102356,32.976795,40.840118,50.697277,28.02,20.775978,135.970001,99.550003,9.37229,109.120003
"424",76.870247,32.519676,41.018497,50.234608,27.719999,21.076376,133.449997,98.980003,9.360104,109.519997
"425",76.981667,32.631943,41.035488,50.328598,27.76,21.018236,133.740005,99.089996,9.368244,109.559998
"426",77.065186,32.174831,40.525829,49.504486,27.83,21.066687,133.270004,99.169998,9.335689,109.160004
"427",75.598534,31.878103,40.075638,48.817719,27.790001,21.095758,132.740005,99.730003,9.360104,109.540001
"428",76.498962,32.26305,40.211552,48.210476,27.790001,21.163589,132.669998,98.529999,9.294986,109.330002
"429",76.619614,32.086601,40.084137,47.993607,27.68,21.173281,132.889999,98.029999,9.294986,109.110001
"430",77.547905,32.230965,39.820812,48.304455,27.469999,21.124828,133.149994,98.330002,9.311269,109.349998
"431",77.789253,32.343243,39.990711,48.644218,27.709999,21.124828,133.130005,97.730003,9.335689,109.629997
"432",77.937759,32.455517,41.052475,48.824951,27.91,21.086067,133.419998,97.5,9.335689,109.540001
"433",77.176598,32.631943,41.570614,48.521336,28.120001,21.056995,133.539993,97.830002,9.360104,109.68
"434",76.953812,32.439472,41.67255,48.181564,27.870001,21.047306,133.910004,97.540001,9.343823,109.529999
